timestamp,open,high,low,close,volume
2016-01-25,70.8000,70.8000,69.0200,69.7200,14782800
2016-01-22,72.5100,73.3400,69.8900,70.3700,15834700
2016-01-21,68.7800,71.6500,67.1461,70.7200,16576500
2016-01-20,68.0250,69.1120,65.3400,68.7100,19464400
2016-01-19,71.9400,72.3153,69.8100,70.1300,17421700
2016-01-15,68.7044,71.0000,67.5410,69.5900,20722500
2016-01-14,70.2900,72.7200,68.2700,72.2500,17719600
2016-01-13,72.7700,73.2390,70.2200,70.2900,12480200
2016-01-12,71.4526,72.7700,71.0000,72.6800,13456000
2016-01-11,71.2900,71.7300,69.0200,69.9200,16961400
2016-01-08,74.3300,74.6615,70.6700,70.8000,20814600
2016-01-07,73.2900,75.5000,71.5400,72.7200,27288100
2016-01-06,77.1200,78.4850,76.9700,77.3300,11569300
2016-01-05,77.9200,78.6800,77.2563,78.6300,14258900
2016-01-04,78.1800,78.3100,75.1800,76.6900,23066300
2015-12-31,81.4800,82.1700,81.2500,81.2700,6744500
2015-12-30,82.9500,83.1100,81.5000,81.6800,6984300
2015-12-29,82.5000,83.5100,82.4100,83.2600,6942700
2015-12-28,82.5600,82.7500,81.5200,82.1400,9319400
2015-12-24,84.5600,84.8000,83.4100,83.7100,3775300
2015-12-23,85.0500,85.0900,83.7200,84.8000,11238500
2015-12-22,82.8900,85.1000,82.8900,84.8400,12778200
2015-12-21,83.1500,83.7300,82.4300,82.8700,8094600
2015-12-18,83.2000,83.7500,82.0300,82.6500,12168700
2015-12-17,85.0000,85.3200,82.8500,83.5600,13003000
2015-12-16,83.3000,85.0500,82.9950,84.6300,16575600
2015-12-15,81.0600,83.3900,80.9022,82.4900,13054800
2015-12-14,80.1500,80.7600,78.9900,80.5700,12077700
2015-12-11,82.8500,83.0516,79.4220,79.7400,20793600
2015-12-10,83.3400,84.3432,82.8500,84.3300,10474700
2015-12-09,84.3700,85.2000,82.9700,83.4200,21919200
2015-12-08,82.7700,84.6661,82.6100,84.3800,14667400
2015-12-07,84.7929,85.1300,84.2000,84.7600,11875500
2015-12-04,82.5800,85.0000,82.4200,84.8500,15555000
2015-12-03,85.0500,85.1000,82.1000,82.5900,23029200
2015-12-02,84.2700,85.8200,84.2500,85.0000,36611500
2015-12-01,83.7700,84.3900,83.5025,84.0000,26235500
2015-11-30,81.5000,84.4700,81.3800,84.0800,97914100
2015-11-27,80.5700,81.4100,79.2750,81.3800,12599900
2015-11-25,80.9100,82.6750,80.8200,81.7100,16330900
2015-11-24,80.8500,81.1100,79.2700,80.8600,15283600
2015-11-23,80.4500,82.1900,79.9700,81.3100,18766400
2015-11-20,78.4400,80.7850,78.4000,79.9500,21025800
2015-11-19,78.0600,79.1500,77.4030,77.8700,15692700
2015-11-18,78.2500,78.3100,76.1500,77.6900,16735400
2015-11-17,78.9000,79.1377,77.4700,78.1300,12471400
2015-11-16,75.8300,78.7500,75.7700,78.3000,17045500
2015-11-13,77.1500,78.0000,75.6400,75.8500,24235500
2015-11-12,78.9900,80.5000,78.4583,78.7600,18839800
2015-11-11,82.2800,82.4900,78.1200,79.8500,29636600
2015-11-10,81.1000,82.4300,79.6200,81.4300,22004400
2015-11-09,83.4413,83.4700,80.2200,81.3800,19091500
2015-11-06,85.5300,86.3500,80.7700,83.6100,38531000
2015-11-05,85.2200,86.4200,84.2000,85.3800,20657200
2015-11-04,84.4500,85.6000,84.0300,85.4000,23728500
2015-11-03,84.0000,84.5900,83.1300,83.4400,11641300
2015-11-02,83.5200,84.8300,82.7500,84.3500,13827400
2015-10-30,82.7000,84.4400,82.6000,83.8300,20740500
2015-10-29,81.9700,82.5300,80.8200,82.2200,16431700
2015-10-28,79.4800,82.5450,79.2000,82.3500,25027100
2015-10-27,82.1100,82.7900,78.2500,79.4400,50815800
2015-10-26,75.4400,77.4200,75.1300,76.3500,24819700
2015-10-23,73.9800,75.7600,72.8400,75.6200,22510800
2015-10-22,70.1600,71.6300,70.0700,70.9900,10811400
2015-10-21,71.6600,71.7900,68.8900,69.4800,16800200
2015-10-20,72.9900,73.0000,71.5500,71.7900,11093400
2015-10-19,71.8000,73.0000,71.5220,72.6500,10886900
2015-10-16,72.5000,73.6400,71.2032,71.9900,15953500
2015-10-15,69.3400,72.4400,69.2600,71.7800,18203000
2015-10-14,69.5000,69.7000,67.4250,68.5400,12286100
2015-10-13,69.4900,70.3200,68.3800,69.6800,13052800
2015-10-12,69.6400,70.4700,69.0000,70.3000,15549100
2015-10-09,68.2000,69.4500,67.3100,68.7100,14762900
2015-10-08,66.0400,68.4100,65.9573,67.7000,18667500
2015-10-07,64.8400,66.6600,64.3800,66.2800,15770100
2015-10-06,63.7200,64.7300,63.2800,63.9200,9620900
2015-10-05,63.4700,64.7750,62.2000,63.9300,13583500
2015-10-02,58.3600,63.2400,58.2000,63.2000,22356300
2015-10-01,59.5000,59.8300,58.2300,58.8700,8147700
2015-09-30,58.8700,60.0800,58.3500,58.9700,16767100
2015-09-29,57.3000,58.6500,57.2000,57.8200,16771000
2015-09-28,58.8100,60.1200,57.3141,57.3900,20661600
2015-09-25,60.6300,60.8371,58.9200,59.2400,17009100
2015-09-24,59.4200,60.3397,58.2100,59.9200,20645700
2015-09-23,61.9600,62.3000,59.6800,60.0000,22684600
2015-09-22,62.9400,63.2700,61.5800,61.9000,14897900
2015-09-21,65.3800,66.4000,62.9600,63.9000,22355100
2015-09-18,65.4000,65.7500,64.0066,65.7500,20127300
2015-09-17,66.4100,66.6500,65.6000,66.0000,16594600
2015-09-16,65.6100,68.0800,65.2600,67.2300,25801000
2015-09-15,61.4500,65.3600,61.1100,64.8500,29035000
2015-09-14,62.5539,63.2600,61.4800,62.6000,26763300
2015-09-11,63.3700,64.7900,62.7032,64.6300,17747000
2015-09-10,63.5200,64.2500,63.3400,63.8300,13281600
2015-09-09,62.7300,64.6700,62.5300,64.0400,33147900
2015-09-08,65.7800,66.8100,60.2500,60.9100,50328400
2015-09-04,65.4050,65.5700,63.3400,63.9100,18186400
2015-09-03,65.8210,66.8900,65.4100,66.4700,15803200
2015-09-02,65.6900,66.0000,64.9710,65.5400,13376300
2015-09-01,64.3800,66.8390,64.0500,64.8300,23460900
2015-08-31,69.1800,69.3000,66.0200,66.1200,18479900
2015-08-28,69.6800,70.5000,69.0450,70.0700,10604600
2015-08-27,70.8400,71.5900,70.0200,70.8400,18123800
2015-08-26,68.9500,69.4500,65.7500,68.6600,26389200
2015-08-25,68.8400,70.3300,67.4900,68.5700,29948400
2015-08-24,58.1600,67.4800,58.0000,65.8000,31376400
2015-08-21,69.3200,70.6600,68.1800,68.1800,29128600
2015-08-20,71.9800,72.7862,70.0300,70.3200,20995600
2015-08-19,73.1500,73.5600,72.8106,73.1200,18179400
2015-08-18,74.0500,75.1300,73.7310,73.8800,11155100
2015-08-17,74.8500,75.2400,74.1600,75.1900,12677400
2015-08-14,74.5300,75.4900,74.4600,74.7600,12367300
2015-08-13,74.0000,76.7300,73.6600,75.1100,23230700
2015-08-12,72.3200,73.8465,71.0300,73.3800,41093200
2015-08-11,79.4810,80.0000,76.1486,77.3400,22976600
2015-08-10,79.8600,80.9900,79.5000,80.4700,11276700
2015-08-07,79.6500,80.2000,78.6600,78.8200,8738800
2015-08-06,79.8500,80.7500,78.6400,78.9600,9297800
2015-08-05,79.5900,80.4200,79.4800,79.8200,7502600
2015-08-04,78.0700,79.3540,77.8000,78.8700,8501200
2015-08-03,78.2000,78.5000,77.1100,77.9900,9277000
2015-07-31,79.8462,79.9050,78.2000,78.3400,12687000
2015-07-30,80.1100,80.6400,79.4500,79.9600,6934700
2015-07-29,80.9893,81.3690,80.0100,80.2600,7177100
2015-07-28,80.6700,80.8000,79.2500,80.5600,12122800
2015-07-27,80.8500,81.7000,79.6800,81.4000,12185700
2015-07-24,85.1700,85.3800,82.6549,83.0200,8759900
2015-07-23,84.6600,84.9700,83.2500,83.8800,7452300
2015-07-22,82.1600,84.7500,82.0000,84.1500,11209200
2015-07-21,83.1100,83.2500,82.2200,82.5400,5750700
2015-07-20,83.5600,83.6800,82.0500,82.6700,8126100
2015-07-17,81.9900,83.7000,81.5800,83.3600,14505400
2015-07-16,81.3900,82.0000,80.9000,81.5300,8604500
2015-07-15,80.9086,81.5000,80.2100,80.7300,9514200
2015-07-14,81.5800,82.0160,81.1300,81.5000,7519300
2015-07-13,80.9200,82.2000,80.7000,81.8600,10350500
2015-07-10,81.1300,81.2000,79.8400,80.3000,11224500
2015-07-09,80.9300,81.1900,79.0400,79.0400,19778700
2015-07-08,76.5800,78.7900,76.2200,77.9400,22714900
2015-07-07,79.4500,79.7900,76.2100,79.6200,34221700
2015-07-06,80.5600,81.5000,80.1200,80.2300,11864200
2015-07-02,82.1200,82.3200,81.7800,82.0700,6760200
2015-07-01,82.6000,83.0000,81.9900,82.4600,5950000
2015-06-30,82.5800,83.6900,81.9600,82.2700,12551400
2015-06-29,81.6400,82.8800,80.8000,81.0700,15199800
2015-06-26,84.6332,84.6500,82.8200,83.2800,12668600
2015-06-25,85.4684,85.6000,84.9000,85.2400,8949800
2015-06-24,85.1630,85.8100,84.8500,85.1700,9434300
2015-06-23,85.9800,86.3400,84.8300,85.0800,11411300
2015-06-22,86.0700,86.4000,85.5800,85.6800,7154200
2015-06-19,86.5100,86.6000,85.1700,85.7400,10317000
2015-06-18,86.9700,87.5900,86.3151,86.7500,11737200
2015-06-17,86.5800,87.8000,86.4800,86.8000,10241500
2015-06-16,86.0030,86.7000,85.6100,86.0900,10974200
2015-06-15,86.3000,87.1700,86.0500,86.1200,10230400
2015-06-12,87.4200,87.7900,86.4800,86.6300,9977100
2015-06-11,89.0300,89.4800,87.1000,87.2100,13716200
2015-06-10,87.7000,88.9900,87.2000,88.9000,12551300
2015-06-09,88.0400,88.1800,86.1200,87.5800,16081800
2015-06-08,90.6500,91.6000,88.2430,88.2900,15603000
2015-06-05,90.4600,91.6000,90.4600,90.7100,11353900
2015-06-04,90.7100,91.4100,90.2700,90.5900,8689000
2015-06-03,90.7300,91.0400,89.9000,90.7900,9428000
2015-06-02,90.5500,91.5461,90.1900,90.5100,9865300
2015-06-01,90.0900,90.9900,89.4900,90.7800,9905900
2015-05-29,91.3500,91.5000,89.3200,89.3200,13893200
2015-05-28,91.6900,91.9339,90.5800,90.9500,14213000
2015-05-27,92.2200,92.9900,91.6000,92.6000,9519300
2015-05-26,93.6500,93.9203,91.5500,92.5200,15674900
2015-05-22,94.2800,95.0600,93.1900,93.2700,22183300
2015-05-21,91.3500,94.7700,90.9200,93.8800,40729400
2015-05-20,88.1400,90.8000,87.3000,90.7000,29812300
2015-05-19,86.9900,88.8000,86.4700,88.2100,20727700
2015-05-18,87.6100,87.9300,86.6100,87.1100,13490200
2015-05-15,88.5100,88.9600,88.0500,88.4600,13424600
2015-05-14,87.7400,88.4800,87.5300,88.4000,12087900
2015-05-13,87.0800,88.4753,87.0000,87.5300,19015900
2015-05-12,87.0500,87.5000,86.1400,86.7700,16077800
2015-05-11,86.7000,87.6700,86.0600,86.7200,19776900
2015-05-08,87.8200,88.2750,86.8900,87.0600,30140600
2015-05-07,88.8300,89.2900,84.9100,86.0000,69448800
2015-05-06,79.6500,80.8500,79.5100,80.0000,24953500
2015-05-05,80.4400,80.9000,77.7700,79.5400,32661900
2015-05-04,81.1700,81.5600,80.1200,80.5900,21551500
2015-05-01,81.0300,82.2500,80.1100,81.1700,17910500
2015-04-30,82.2200,82.6500,80.4400,81.2900,14209700
2015-04-29,84.0600,84.4000,81.6400,82.4500,21098000
2015-04-28,85.5400,85.5700,83.8200,85.0800,11110500
2015-04-27,85.5300,86.2700,84.6500,84.9000,17434200
2015-04-24,82.8800,84.9900,82.8000,84.5700,21058400
2015-04-23,81.8800,82.7500,81.6200,82.2800,11483300
2015-04-22,82.7800,82.8400,81.5134,82.0500,13316900
2015-04-21,82.8600,82.9200,82.1400,82.4200,10056000
2015-04-20,82.2500,82.6900,81.5200,82.2000,13471000
2015-04-17,83.0800,83.2500,81.6148,81.9000,22791800
2015-04-16,85.1500,85.4000,83.8900,84.0600,12048600
2015-04-15,85.0800,85.3600,84.1600,84.6700,12225800
2015-04-14,84.6300,85.1300,83.5300,85.0000,11819000
2015-04-13,85.1600,85.7100,83.8200,84.2800,15797100
2015-04-10,86.6800,86.6900,84.1500,84.5800,18300300
2015-04-09,87.0300,87.6900,85.2000,86.1400,27800400
2015-04-08,83.3078,85.5400,83.0660,85.3900,26161500
2015-04-07,81.9400,82.9500,81.8800,82.2100,9443000
2015-04-06,82.0500,82.5900,81.6140,81.8200,12810500
2015-04-02,82.8800,83.0000,81.2500,82.2800,19868200
2015-04-01,83.3700,83.7200,82.1800,82.3600,14896400
2015-03-31,83.6400,84.4500,83.2000,83.2400,11812900
2015-03-30,85.0300,85.1500,83.7500,83.9000,10020500
2015-03-27,84.7800,85.1500,83.3400,84.5800,9703800
2015-03-26,83.2000,84.9950,82.9600,84.1700,12208000
2015-03-25,83.9400,84.4800,82.6700,83.7500,13507200
2015-03-24,84.3500,84.5000,82.3900,83.6300,14545100
2015-03-23,85.2500,85.5300,84.2100,84.2500,11184000
2015-03-20,86.3300,86.8000,85.0900,85.2000,21181500
2015-03-19,85.1100,87.0400,84.9962,85.7400,30454700
2015-03-18,83.8700,85.9500,83.2977,84.5900,35663000
2015-03-17,84.0100,85.1000,83.5100,84.5000,17639000
2015-03-16,82.0100,85.1973,81.9400,84.0000,16905700
2015-03-13,81.8000,81.9200,80.7631,81.8600,12663300
2015-03-12,82.1000,82.9000,81.5268,81.9200,11232000
2015-03-11,83.0000,83.3800,81.1900,81.9900,12768700
2015-03-10,81.0900,83.1500,80.6500,82.9700,13817000
2015-03-09,84.3500,84.3500,81.4800,82.5300,17616500
2015-03-06,85.7400,86.0000,84.0530,84.4000,10673700
2015-03-05,85.7500,86.2700,84.0100,86.1000,18514800
2015-03-04,80.2700,85.8260,80.1700,85.4900,36607200
2015-03-03,82.9500,83.2452,80.0300,81.5800,39246100
2015-03-02,84.9957,85.0200,83.7500,84.0000,11213400
2015-02-27,85.9500,86.5600,85.0000,85.1200,8377200
2015-02-26,86.9200,87.1600,85.2000,85.3700,8763300
2015-02-25,84.3800,86.8300,84.3600,86.1900,13645700
2015-02-24,85.5303,85.5300,83.8800,84.6900,15846400
2015-02-23,86.5100,86.6800,85.2500,85.4700,9367900
2015-02-20,87.2500,87.2900,86.3800,86.6400,7821700
2015-02-19,86.8100,87.8700,86.7100,86.8900,7604100
2015-02-18,87.1000,87.4300,86.5000,86.7400,7422300
2015-02-17,88.7800,88.9900,86.7000,86.8500,15191700
2015-02-13,88.2000,89.3000,87.6500,89.0500,14665200
2015-02-12,85.6000,88.3000,85.5500,87.1000,15177800
2015-02-11,87.5800,87.7000,85.8181,86.0000,12391900
2015-02-10,87.0100,87.4700,86.5200,87.2600,12043300
2015-02-09,85.8300,86.7500,85.4700,86.0000,12109500
2015-02-06,87.1100,87.4000,85.4200,85.6800,17632100
2015-02-05,89.5800,89.8400,86.1000,87.0000,28926200
2015-02-04,90.9900,91.8800,89.4800,90.0000,14643600
2015-02-03,91.6500,91.6500,89.9000,90.6100,13512300
2015-02-02,91.1300,91.6600,88.6100,90.1300,18865300
2015-01-30,89.6000,92.0000,88.1100,89.0800,36806900
2015-01-29,90.5300,90.7400,87.3600,89.8100,76561400
2015-01-28,100.3000,101.4900,97.7900,98.4500,42144700
2015-01-27,102.8900,103.5700,100.5800,102.9400,15659900
2015-01-26,104.4000,105.1300,103.3300,103.9900,10664900
2015-01-23,104.0200,105.1995,103.0200,103.1100,9873800
2015-01-22,104.6000,104.9200,103.1000,104.0000,11433000
2015-01-21,100.7496,103.8600,100.3200,103.2900,15186900
2015-01-20,98.3000,100.2100,97.5900,100.0400,12105600
2015-01-16,96.0900,97.8000,95.5200,96.8900,13327900
2015-01-15,99.6700,100.1400,96.0200,96.3100,18260100
2015-01-14,99.2800,100.1800,98.0600,99.5800,17808000
2015-01-13,102.5900,102.8500,100.0100,100.7700,11294400
2015-01-12,103.2000,103.3600,101.2100,101.6200,7997200
2015-01-09,105.2400,105.3000,102.8900,103.0200,10222200
2015-01-08,102.9500,105.3400,102.6800,105.0300,12942100
2015-01-07,104.5900,104.7400,102.0300,102.1300,11052200
2015-01-06,101.2500,103.8500,100.1100,103.3200,15720400
2015-01-05,102.7600,103.0200,99.9000,101.0000,18337000
2015-01-02,104.2400,104.7200,102.5200,103.6000,12303400
2014-12-31,106.4600,106.4700,103.6900,103.9400,10221600
2014-12-30,105.6400,106.7100,105.1300,105.7500,10205700
2014-12-29,105.9500,107.6600,105.6400,105.9800,8068600
2014-12-26,105.9900,106.9400,105.5000,105.9500,6529100
2014-12-24,105.6800,107.2100,105.6000,105.9500,5870400
2014-12-23,108.3000,108.4700,103.8800,105.5200,19096300
2014-12-22,110.6300,110.9800,108.5300,108.7700,13041200
2014-12-19,109.9276,110.6500,108.0400,110.6500,14857800
2014-12-18,110.5800,111.2000,108.2600,109.2500,22788100
2014-12-17,107.1100,109.1900,106.2800,109.0200,17311100
2014-12-16,103.7500,107.6800,103.7000,105.7700,21700600
2014-12-15,106.3900,107.7700,103.7000,104.7000,16521800
2014-12-12,104.7000,107.4500,104.1790,105.1100,14537600
2014-12-11,104.4400,106.8400,104.2875,104.9700,15684300
2014-12-10,107.0900,107.3800,103.5089,103.8800,18466700
2014-12-09,102.2700,107.9500,101.2000,107.4800,24866800
2014-12-08,105.9700,107.4000,104.2206,105.0700,19217300
2014-12-05,109.6000,110.3500,107.7600,107.9000,12148100
2014-12-04,110.1000,110.5000,108.9100,109.1700,10779300
2014-12-03,110.4000,111.6800,108.8079,110.6400,16221100
2014-12-02,107.3500,110.0000,106.6100,109.8900,18785000
2014-12-01,110.0200,110.0500,103.8960,105.9900,38464200
2014-11-28,113.1458,113.2300,111.1100,111.6400,8077800
2014-11-26,113.3300,113.7400,112.3300,112.6700,11794700
2014-11-25,114.9400,115.1700,112.3300,113.4700,23485000
2014-11-24,112.0000,113.9300,111.5500,113.9200,20646000
2014-11-21,113.2100,113.5000,110.4350,110.7300,27432000
2014-11-20,107.8100,112.4413,107.2600,109.8200,36489000
2014-11-19,109.8300,110.6800,107.2200,108.8200,46841000
2014-11-18,114.3300,114.3800,110.4025,110.8100,41098000
2014-11-17,115.4400,115.6300,113.1308,114.2500,22573000
2014-11-14,115.0600,115.3900,113.3500,115.1000,29849000
2014-11-13,119.3000,120.0000,114.5500,114.8400,62163000
2014-11-12,115.0500,119.0700,114.0200,118.2000,53908000
2014-11-11,117.2500,117.5500,113.6900,114.5400,70983600
2014-11-10,117.2700,119.4500,115.2000,119.1500,75971000
2014-11-07,112.9300,114.7700,111.7500,114.5600,51457000
2014-11-06,109.3000,111.7000,107.2100,111.5700,33609000
2014-11-05,108.4800,110.1400,106.4800,108.6700,48344000
2014-11-04,100.4250,106.3590,99.5100,106.0700,67814000
2014-11-03,99.6700,102.8000,99.0500,101.8000,40883700
2014-10-31,100.1000,100.2200,98.1360,98.6000,18128300
2014-10-30,98.4800,99.4400,97.3000,98.7300,15484600
2014-10-29,99.8800,100.0000,96.8200,98.3100,28655400
2014-10-28,99.8400,100.6700,98.6100,99.6800,32127600
2014-10-27,97.0009,98.8500,96.3000,97.7900,28302400
2014-10-24,95.0700,98.0000,94.7800,95.7600,32132600
2014-10-23,92.9200,94.7000,92.8200,94.4500,20641000
2014-10-22,92.2500,93.5000,91.0100,91.6300,20364500
2014-10-21,89.1000,92.5000,88.5000,90.9000,23243800
2014-10-20,88.0000,89.5000,87.8600,88.2600,9891400
2014-10-17,90.4000,90.9000,87.6700,87.9100,17360700
2014-10-16,84.9800,89.1750,84.0150,88.8500,15232000
2014-10-15,84.0400,86.4900,82.8100,85.6000,16824300
2014-10-14,85.8100,85.8800,83.2200,84.9500,15559200
2014-10-13,86.8500,86.8900,84.9200,85.1200,14845000
2014-10-10,88.2500,88.7400,85.2400,85.8800,15431400
2014-10-09,88.5100,90.3500,88.0000,88.7900,21507000
2014-10-08,88.0000,88.5000,87.0600,88.3000,10252600
2014-10-07,87.9500,89.7000,87.0600,87.6700,12791700
2014-10-06,89.1500,89.6500,88.0600,88.3100,9268400
2014-10-03,88.1000,89.9400,87.6500,88.1000,18485700
2014-10-02,86.2700,88.2000,85.6110,87.0600,21469700
2014-10-01,88.7000,88.9400,86.0400,86.1000,24029600
2014-09-30,89.0000,90.8800,88.4600,88.8500,24419400
2014-09-29,89.6200,89.7000,88.0200,88.7500,25302000
2014-09-26,89.7300,90.4600,88.6600,90.4600,18340000
2014-09-25,91.0900,91.5000,88.5000,88.9200,28598000
2014-09-24,88.4700,90.5700,87.2200,90.5700,32088000
2014-09-23,88.9400,90.4800,86.6200,87.1700,39009800
2014-09-22,92.7000,92.9500,89.5000,89.8900,66657800
2014-09-19,92.7000,99.7000,89.9500,93.8900,271879400
